customer_id,product_id,action_date,type,age_range,gender,customer_register_date,customer_level,city_level,brand,shop_id,category,product_market_date,fans_number,vip_number,shop_register_date,shop_category,shop_score,action_day
1383996,60695,2018/4/14 10:08,Order,6,W,2013/7/13,5,1,Quanyou,4898,Bed,2017/6/27,23982,3937,2017/5/15,Furniture,9.095119,2018/4/14
241224,261934,2018/4/14 6:21,Order,6,M,2016/5/25,5,4,LukFook,5545,Necklace,2016/1/22,31763,181037,2016/1/22,Jewellery Accessories,9.466692,2018/4/14
73743,352429,2018/4/14 6:24,Order,1,M,2017/8/2,1,4,Other,1223,Milk,2016/12/1,26342,301943,2016/3/9,Food,9.362421,2018/4/14
1365627,182504,2018/4/14 6:44,Order,5,W,2011/12/15,5,4,Gree,5989,Air Conditioner,2017/3/14,70727,106755,2013/5/23,Household Eletric Appliance,9.543245,2018/4/14
465736,218537,2018/4/14 9:18,Order,5,W,2016/5/16,5,3,LukFook,3474,Bracelet,2017/6/27,44028,36595,2017/6/9,Jewellery Accessories,9.42628,2018/4/14
1564570,323027,2018/4/14 9:48,Order,5,W,2015/6/28,1,5,Other,1789,Facial Mask,2017/7/13,31435,4484,2017/7/7,Beauty Makeup,9.838237,2018/4/14
1546426,248789,2018/4/14 12:30,Order,5,W,2017/11/6,6,5,Proya,5708,Foundation Make-up,2017/3/24,147229,787130,2013/11/22,Beauty Makeup,9.694876,2018/4/14
259417,269354,2018/4/14 6:56,Order,2,M,2016/1/11,1,1,Other,4799,Coat,2017/4/19,25129,8147,2017/3/2,Clothes,9.724755,2018/4/14
1239294,219734,2018/4/14 10:29,Order,5,W,2016/9/15,5,5,Other,6469,Perfume,2017/10/23,30947,9576,2017/10/19,Beauty Makeup,10,2018/4/14
1590329,219734,2018/4/14 10:40,Order,5,W,2016/10/23,1,5,Other,6469,Perfume,2017/10/23,30947,9576,2017/10/19,Beauty Makeup,10,2018/4/14
1307245,376867,2018/4/14 7:57,Order,5,M,2015/11/1,7,5,Kuka,9307,Sofa,2018/3/11,31740,12085,2015/3/31,Furniture,10,2018/4/14
1463065,334300,2018/4/14 11:03,Order,5,M,2014/5/6,5,4,Chow Taiseng,2940,Necklace,2017/9/4,2911,16792,2017/9/4,Jewellery Accessories,9.657612,2018/4/14
674288,86463,2018/4/14 11:12,Order,5,W,2016/7/31,1,4,Li-Ning,4711,Badminton,2017/3/23,78212,32793,2016/12/7,Outdoor Sports,9.499617,2018/4/14
941801,151759,2018/4/14 14:19,Order,2,M,2014/1/24,5,4,Other,8191,Facial Mask,2015/6/11,136170,118241,2015/6/2,Beauty Makeup,9.46316,2018/4/14
1284314,148220,2018/4/14 11:29,Order,6,M,2016/9/8,7,4,Other,4005,Candy,2016/6/1,94825,761839,2015/11/13,Food,9.706824,2018/4/14
52389,156818,2018/4/14 11:52,Order,1,W,2017/12/4,1,5,Other,1506,Facial Moisturizer,2017/10/17,3991,37155,2015/8/11,Beauty Makeup,9.551207,2018/4/14
52389,110682,2018/4/14 11:52,Order,1,W,2017/12/4,1,5,Other,1506,Facial Moisturizer,2018/3/26,3991,37155,2015/8/11,Beauty Makeup,9.551207,2018/4/14
1076152,287314,2018/4/14 11:59,Order,5,W,2018/3/18,6,1,Lipton,2731,Tea,2017/12/9,38737,273717,2014/3/13,Food,9.843451,2018/4/14
358887,245760,2018/4/14 15:31,Order,5,W,2017/7/23,6,4,Gree,5989,Air Conditioner,2017/3/14,70727,106755,2013/5/23,Household Eletric Appliance,9.543245,2018/4/14
684881,155013,2018/4/14 19:27,Order,4,W,2014/10/19,1,5,Other,3152,Foundation Make-up,2018/1/25,31512,1423,2018/1/24,Beauty Makeup,10,2018/4/14
690926,122466,2018/4/14 10:11,Order,6,M,2009/6/18,5,1,Other,8523,Coat,2017/12/27,77447,26378,2017/10/17,Clothes,9.823964,2018/4/14
1233282,210651,2018/4/14 19:29,Order,6,W,2017/1/6,1,1,Chow Taiseng,9397,Necklace,2017/12/22,5487,43871,2016/12/13,Jewellery Accessories,9.747154,2018/4/14
1386068,167595,2018/4/14 12:36,Order,5,W,2015/10/18,5,4,Gree,1936,Air Conditioner,2015/8/15,27772,108564,2015/7/31,Household Eletric Appliance,9.485894,2018/4/14
1452741,206988,2018/4/14 13:03,Order,1,W,2016/2/18,6,5,Innisfree,3230,Face Cream,2017/1/13,206566,873780,2017/1/13,Beauty Makeup,9.427261,2018/4/14
1372664,124076,2018/4/14 13:58,Order,6,M,2012/11/19,1,4,Other,5070,Perfume,2015/9/1,53967,50559,2015/4/2,Beauty Makeup,9.030658,2018/4/14
1092310,320429,2018/4/14 14:04,Order,5,W,2015/4/4,1,1,Chow Tai Fook,7483,Necklace,2015/1/30,29094,106962,2014/8/5,Jewellery Accessories,9.656571,2018/4/14
1333065,223744,2018/4/14 15:24,Order,5,M,2016/6/1,1,3,Other,4221,Coat,2016/12/11,89607,26668,2016/5/31,Clothes,9.41652,2018/4/14
216167,85675,2018/4/14 15:53,Order,6,M,2017/5/31,5,4,Lipton,8377,Tea,2016/8/19,271400,100116,2016/3/15,Food,9.591246,2018/4/14
151452,192630,2018/4/14 16:10,Order,6,M,2018/1/1,6,4,Lipton,106,Tea,2013/7/30,26640,31098,2013/7/26,Food,9.718158,2018/4/14
1305289,165377,2018/4/14 16:29,Order,5,W,2013/2/19,1,4,Innisfree,3230,Facial Mask,2017/5/10,206566,873780,2017/1/13,Beauty Makeup,9.427261,2018/4/14
391632,205338,2018/4/14 23:14,Order,4,W,2015/4/29,6,5,Lancome,7330,Makerup Water,2014/11/13,141378,513566,2014/11/10,Beauty Makeup,9.572996,2018/4/14
1290138,366664,2018/4/14 17:08,Order,5,W,2015/8/3,5,4,Chando,9734,Lipstick,2017/4/10,140940,532387,2015/5/12,Beauty Makeup,9.387848,2018/4/14
1047717,229162,2018/4/14 15:29,Order,5,M,2015/1/21,1,1,Kuka,9260,Sofa,2017/10/11,136310,100240,2016/11/10,Furniture,9.725538,2018/4/14
1105285,163352,2018/4/14 19:12,Order,5,M,2014/6/13,5,3,Other,9059,Candy,2017/4/13,3217,48179,2017/4/8,Food,9.043491,2018/4/14
382756,20987,2018/4/14 19:20,Order,6,M,2013/9/1,7,3,Lipton,4524,Tea,2018/3/30,737,4089,2018/3/27,Food,9.344465,2018/4/14
1125256,115454,2018/4/14 20:00,Order,1,W,2016/5/4,6,1,Lipton,1882,Tea,2016/11/26,46225,202209,2015/4/3,Food,9.541875,2018/4/14
1368598,62105,2018/4/14 20:28,Order,5,M,2017/1/18,6,4,Chando,9734,Lipstick,2015/6/17,140940,532387,2015/5/12,Beauty Makeup,9.387848,2018/4/14
165123,339158,2018/4/14 20:59,Order,5,W,2017/11/5,1,3,Chando,9734,Perfume,2017/5/12,140940,532387,2015/5/12,Beauty Makeup,9.387848,2018/4/14
92763,113134,2018/4/14 21:12,Order,6,M,2016/6/10,7,5,Other,6541,Milk,2014/6/5,27739,87704,2014/6/4,Food,9.730496,2018/4/14
1463553,248798,2018/4/15 7:58,Order,6,M,2014/9/14,5,4,Oreo,9208,Cookie,2017/10/9,57776,14693,2017/8/14,Food,9.451274,2018/4/15
755291,198767,2018/4/14 22:02,Order,5,M,2015/11/17,1,5,Konka,616,Refrigerator,2015/11/26,25936,188845,2015/4/3,Household Eletric Appliance,9.782849,2018/4/14
1524862,324764,2018/4/14 22:25,Order,5,W,2014/7/3,5,1,Supor,4653,Induction Cooker,2017/3/21,5928,31552,2017/3/6,Household Eletric Appliance,9.224988,2018/4/14
1532564,26599,2018/4/14 22:30,Order,5,W,2014/1/8,7,4,Lipton,1705,Tea,2017/5/23,24974,107588,2016/9/14,Food,9.177603,2018/4/14
1252502,163192,2018/4/14 23:30,Order,5,M,2017/11/15,1,3,Lipton,1583,Tea,2018/1/21,71015,89725,2018/1/17,Food,9.702251,2018/4/14
239458,318821,2018/4/14 23:36,Order,4,W,2016/10/24,6,1,Loreal,4349,Face Cream,2017/9/20,27837,279449,2017/7/27,Beauty Makeup,9.615594,2018/4/14
746829,371229,2018/4/15 10:52,Order,5,W,2013/1/15,5,1,Estee Lauder,8100,Lipstick,2017/8/31,135354,189941,2016/8/10,Beauty Makeup,9.680148,2018/4/15
866307,296835,2018/4/15 3:26,Order,5,W,2012/2/24,7,3,Li-Ning,8002,Football,2012/7/5,213610,357580,2013/5/23,Outdoor Sports,9.571139,2018/4/15
6497,127891,2018/4/15 4:55,Order,5,W,2011/10/18,7,3,DOVE,1240,Chocolate,2014/9/25,59399,69020,2012/5/10,Food,9.537014,2018/4/15
338729,297591,2018/4/15 6:13,Order,2,W,2015/4/24,1,5,LukFook,10026,Ring,2016/11/3,38539,27392,2016/10/27,Jewellery Accessories,9.030344,2018/4/15
194686,86966,2018/4/15 7:33,Order,6,M,2017/8/14,7,1,Loreal,1337,Face Cream,2018/1/6,62575,96433,2017/12/9,Beauty Makeup,9.789698,2018/4/15
854604,24670,2018/4/15 7:27,Order,4,W,2018/1/1,5,4,LukFook,8707,Necklace,2018/1/15,2399,22518,2018/1/14,Jewellery Accessories,9.886379,2018/4/15
1044102,76134,2018/4/15 9:18,Order,2,M,2014/3/17,7,3,Kuka,6423,Bed,2016/5/5,46985,215751,2013/11/27,Furniture,9.563667,2018/4/15
696522,327151,2018/4/15 10:23,Order,2,M,2015/5/26,5,5,LukFook,5545,Ring,2016/1/22,31763,181037,2016/1/22,Jewellery Accessories,9.466692,2018/4/15
610294,159766,2018/4/15 17:37,Order,5,W,2018/3/30,6,5,Other,8089,Candy,2016/8/23,63873,117361,2015/12/14,Food,9.31945,2018/4/15
1397774,44024,2018/4/15 11:16,Order,5,M,2012/8/11,7,3,LukFook,291,Bracelet,2017/3/1,35295,310025,2017/2/20,Jewellery Accessories,9.570833,2018/4/15
418022,91654,2018/4/15 9:25,Order,5,W,2010/7/11,7,3,Li-Ning,1553,Football,2015/4/27,3374,12689,2015/4/23,Outdoor Sports,8.895487,2018/4/15
1572500,263623,2018/4/15 12:17,Order,4,M,2017/3/30,5,1,Other,23,Candy,2014/5/30,2672,9414,2014/5/21,Food,9.701938,2018/4/15
901909,293266,2018/4/15 12:46,Order,5,W,2014/6/9,1,4,LukFook,291,Ring,2017/2/20,35295,310025,2017/2/20,Jewellery Accessories,9.570833,2018/4/15
1184822,137752,2018/4/15 12:57,Order,5,W,2014/8/29,5,4,Chando,526,Eye Shadow,2017/6/23,198145,437688,2015/4/22,Beauty Makeup,9.615968,2018/4/15
1207122,111051,2018/4/15 11:03,Order,5,M,2014/9/17,1,4,Lipton,3486,Tea,2015/1/6,7832,9466,2015/1/5,Food,9.602654,2018/4/15
496888,109972,2018/4/15 13:33,Order,5,W,2016/1/4,5,1,Midea,10081,Air Conditioner,2017/7/18,2850,13541,2017/7/11,Household Eletric Appliance,9.69271,2018/4/15
955503,373343,2018/4/15 14:11,Order,5,M,2015/8/20,7,3,LukFook,5918,Necklace,2017/5/15,24780,67584,2016/7/5,Jewellery Accessories,9.211403,2018/4/15
492672,84656,2018/4/15 14:28,Order,5,W,2017/2/17,1,1,illuma,9906,Milk Power,2014/7/17,9880,374007,2014/7/15,Mother and Infant,9.399922,2018/4/15
571959,223672,2018/4/15 15:03,Order,6,W,2016/7/7,5,4,Li-Ning,624,Football,2016/8/17,23208,37471,2015/3/23,Outdoor Sports,9.57728,2018/4/15
1123033,135483,2018/4/15 15:14,Order,5,M,2012/10/5,5,4,Lipton,1882,Tea,2016/4/27,46225,202209,2015/4/3,Food,9.541875,2018/4/15
185751,320225,2018/4/15 12:02,Order,1,W,2013/1/2,5,3,Other,199,Cookie,2017/3/22,2462,33695,2017/3/5,Food,9.035292,2018/4/15
1266045,331916,2018/4/15 15:22,Order,5,W,2017/5/4,6,4,Other,3888,Facial Moisturizer,2016/11/16,174285,264951,2014/7/5,Beauty Makeup,9.500156,2018/4/15
1465275,340707,2018/4/15 15:38,Order,5,M,2014/3/8,1,5,Other,8089,Milk,2015/12/15,63873,117361,2015/12/14,Food,9.31945,2018/4/15
11983,163980,2018/4/15 15:52,Order,5,W,2014/4/11,5,1,Chando,1315,Lipstick,2015/8/5,330523,404590,2015/8/5,Beauty Makeup,9.470827,2018/4/15
1089946,141479,2018/4/15 14:05,Order,5,M,2011/8/23,7,4,Innisfree,3230,Face Cream,2017/3/11,206566,873780,2017/1/13,Beauty Makeup,9.427261,2018/4/15
945340,328217,2018/4/15 16:28,Order,1,W,2016/5/10,6,4,Lancome,4855,Facial Moisturizer,2018/1/18,689,62148,2018/1/18,Beauty Makeup,9.618641,2018/4/15
977449,82618,2018/4/15 19:55,Order,1,M,2016/7/9,1,3,Other,1214,Makerup Water,2016/8/10,6049,46539,2014/8/15,Beauty Makeup,9.712298,2018/4/15
524928,359368,2018/4/15 16:04,Order,2,W,2012/4/5,7,1,Other,2743,Coat,2017/9/6,236475,53436,2017/4/24,Clothes,9.591674,2018/4/15
1357384,103324,2018/4/15 17:55,Order,5,W,2018/4/14,6,5,Other,2815,Perfume,2018/3/2,542,3307,2018/2/24,Beauty Makeup,9.95136,2018/4/15
345004,360979,2018/4/15 18:00,Order,6,M,2017/7/11,6,1,Li-Ning,6593,Football,2017/9/21,6293,10826,2017/9/15,Outdoor Sports,9.556755,2018/4/15
37777,84362,2018/4/15 16:42,Order,5,M,2017/9/30,6,6,Chow Taiseng,8689,Necklace,2017/9/13,50917,227056,2015/6/4,Jewellery Accessories,9.544312,2018/4/15
1533856,118110,2018/4/15 21:57,Order,5,W,2016/6/13,5,3,Gree,1722,Air Conditioner,2016/1/23,46075,282893,2014/9/29,Household Eletric Appliance,9.339638,2018/4/15
1457577,133971,2018/4/15 22:15,Order,5,W,2017/9/1,6,1,illuma,1908,Milk Power,2016/6/13,222535,571788,2013/8/21,Mother and Infant,9.576538,2018/4/15
282361,175682,2018/4/15 22:30,Order,4,M,2017/10/15,6,3,Konka,10354,Refrigerator,2014/2/9,61730,267560,2013/7/9,Household Eletric Appliance,9.473821,2018/4/15
7834,235424,2018/4/12 20:53,PageView,2,M,2015/8/8,7,5,Microsoft,9445,Xbox,2016/3/10,0,0,,Electronics,0,2018/4/12
982209,245306,2018/4/8 18:45,PageView,5,M,2014/8/4,7,5,Lipton,3877,Tea,2017/12/7,21053,13112,2014/2/28,Food,9.503207,2018/4/8
982209,348963,2018/4/12 20:47,PageView,5,M,2014/8/4,7,5,Lipton,590,Tea,2013/9/7,2138,5466,2013/8/9,Food,9.206009,2018/4/12
451671,352493,2018/4/8 9:13,Order,2,M,2014/1/19,5,1,Other,9081,Sunscreen Cream,2017/11/16,68161,40173,2017/10/18,Beauty Makeup,9.56432,2018/4/8
147449,369565,2018/4/8 9:31,Order,6,M,2016/8/28,5,1,Other,6357,Facial Moisturizer,2016/10/21,234128,519769,2015/5/25,Beauty Makeup,9.556654,2018/4/8
1493359,194431,2018/4/8 11:33,PageView,5,W,2014/6/17,5,5,ERKE,5329,Running Shoes,2017/11/23,58398,58494,2013/5/23,Outdoor Sports,9.621522,2018/4/8
860797,263250,2018/4/8 9:57,Order,1,M,2012/11/3,1,3,Lipton,7437,Tea,2017/12/22,11228,5937,2017/12/18,Food,9.957368,2018/4/8
989786,312391,2018/4/8 10:52,Order,5,M,2011/7/1,7,1,Haier,463,Television,2015/5/19,4822,70157,2015/4/17,Household Eletric Appliance,9.13274,2018/4/8
853115,278306,2018/4/8 11:33,Order,2,W,2012/10/26,7,4,Other,2749,Coffee,2014/7/31,1619,24592,2014/7/18,Food,8.971104,2018/4/8
1105164,352567,2018/4/8 11:49,Order,6,W,2012/11/8,5,5,Loreal,237,Face Cream,2017/10/10,427,16352,2017/9/10,Beauty Makeup,9.539965,2018/4/8
67800,168547,2018/4/8 13:08,Order,5,M,2014/10/9,1,4,Apple,7094,Tablet,2018/1/12,1359,1614,2018/1/12,Electronics,-1,2018/4/8
1007628,269647,2018/4/8 13:26,Order,6,W,2012/3/20,1,3,Other,1016,Eye Shadow,2015/5/11,22835,140385,2013/12/20,Beauty Makeup,9.490837,2018/4/8
315385,168737,2018/4/8 13:22,Order,5,M,2017/12/28,6,5,illuma,2177,Milk Power,2017/11/9,26011,101926,2017/11/9,Mother and Infant,9.595594,2018/4/8
608270,337563,2018/4/8 13:57,Order,6,W,2010/9/13,7,3,illuma,1270,Milk Power,2017/8/12,24039,96878,2017/8/11,Mother and Infant,9.209226,2018/4/8
220235,359173,2018/4/8 14:13,Order,4,W,2016/11/1,1,1,Chow Tai Fook,4796,Necklace,2015/9/16,5284,230883,2015/7/6,Jewellery Accessories,9.200823,2018/4/8
1007268,43842,2018/4/8 14:16,Order,6,M,2018/4/5,6,4,Other,8124,Cookie,2017/11/28,4615,21695,2014/8/12,Food,9.714364,2018/4/8
728332,202246,2018/4/8 14:55,Order,5,W,2017/3/3,5,1,Supor,2887,Electric Kettle,2017/9/12,21230,119158,2017/7/3,Household Eletric Appliance,9.631359,2018/4/8
837292,331532,2018/4/8 15:29,Order,5,W,2011/12/29,5,4,Other,404,Face Cream,2017/7/6,12903,43261,2017/6/1,Beauty Makeup,9.271896,2018/4/8
382919,233423,2018/4/8 15:53,Order,1,W,2010/3/9,5,4,Lancome,4127,Facial Mask,2016/5/7,7798,27707,2016/4/6,Beauty Makeup,9.698184,2018/4/8
514486,60284,2018/4/8 16:32,Order,5,M,2013/5/3,5,4,illuma,3241,Milk Power,2017/8/22,11392,145359,2013/4/2,Mother and Infant,9.56466,2018/4/8
823091,219687,2018/4/8 17:30,Order,6,M,2009/11/24,7,3,Other,8828,Milk,2016/11/30,468,3382,2016/11/15,Food,8.929977,2018/4/8
85066,248534,2018/4/8 19:46,Order,6,W,2011/8/2,7,3,illuma,3186,Milk Power,2017/6/6,7501,94093,2013/5/23,Mother and Infant,9.745834,2018/4/8
1140054,201113,2018/4/8 20:13,Order,5,W,2016/9/4,5,3,ERKE,8460,Running Shoes,2017/9/19,3648,3068,2017/6/13,Outdoor Sports,9.960584,2018/4/8
746600,188289,2018/4/8 21:11,Order,6,M,2013/11/11,1,4,Lipton,4731,Tea,2017/7/5,9744,208930,2017/7/4,Food,9.522598,2018/4/8
1299877,173334,2018/4/8 21:58,Order,5,W,2014/7/17,5,3,Lipton,4005,Tea,2016/1/13,94825,761839,2015/11/13,Food,9.706824,2018/4/8
404326,220508,2018/4/8 23:00,Order,5,M,2015/4/25,1,3,Other,2531,Sweater,2014/2/21,2835,12780,2013/12/17,Clothes,9.41324,2018/4/8
971573,37995,2018/4/8 23:38,Order,1,W,2014/6/2,7,3,Chow Tai Fook,3077,Necklace,2017/8/3,51776,32958,2016/8/25,Jewellery Accessories,9.420479,2018/4/8
52198,48334,2018/4/8 23:52,Order,6,M,2015/1/21,1,2,Estee Lauder,4293,Facial Mask,2016/8/11,17540,66054,2016/7/27,Beauty Makeup,9.370503,2018/4/8
1357561,305757,2018/4/9 8:26,Order,5,W,2017/7/24,1,4,Joyoung,1978,Electric Kettle,2013/2/21,14380,47915,2016/5/9,Household Eletric Appliance,9.324687,2018/4/9
401399,353505,2018/4/9 9:30,Order,6,W,2012/10/20,7,4,Other,9949,Perfume,2016/9/2,385217,85998,2016/8/10,Beauty Makeup,9.652069,2018/4/9
186998,209272,2018/4/9 10:01,Order,6,W,2015/10/27,6,4,Olay,10036,Foundation Make-up,2017/4/29,205360,545675,2015/10/30,Beauty Makeup,9.345437,2018/4/9
601743,330368,2018/4/9 12:33,Order,5,M,2017/11/28,6,4,Other,2015,Coffee,2017/11/14,1340,8678,2016/12/7,Food,9.481486,2018/4/9
47231,42030,2018/4/9 13:52,Order,6,W,2011/4/6,5,3,Chow Taiseng,2940,Necklace,2017/9/4,2911,16792,2017/9/4,Jewellery Accessories,9.657612,2018/4/9
1077635,284349,2018/4/9 16:40,Order,1,M,2016/3/10,1,4,Other,8523,Coat,2017/12/27,77447,26378,2017/10/17,Clothes,9.823964,2018/4/9
638431,201577,2018/4/9 17:39,Order,2,W,2014/6/14,5,4,Other,4005,Candy,2016/1/16,94825,761839,2015/11/13,Food,9.706824,2018/4/9
1383211,338447,2018/4/9 20:46,Order,4,W,2016/10/2,6,5,LittleSwan,6302,Washing Machine,2018/1/12,568743,792283,2017/6/12,Household Eletric Appliance,9.53385,2018/4/9
270511,177393,2018/4/9 20:53,Order,4,W,2017/9/3,3,1,LittleSwan,2149,Washing Machine,2017/11/27,1569828,1429619,2013/7/17,Household Eletric Appliance,9.615993,2018/4/9
1231748,65378,2018/4/9 21:38,Order,6,W,2016/3/11,6,3,Loreal,2645,Foundation Make-up,2017/12/26,25848,30271,2017/11/20,Beauty Makeup,9.743273,2018/4/9
1148940,182667,2018/4/9 22:30,Order,4,M,2016/6/15,6,5,Other,9872,Makerup Water,2017/4/25,28315,34497,2017/3/16,Beauty Makeup,9.644595,2018/4/9
987808,309376,2018/4/12 12:03,Order,5,W,2015/6/8,6,1,Apple,5253,Tablet,2018/3/31,421,2156,2018/3/28,Electronics,9.582667,2018/4/12
1315820,130362,2018/4/12 13:01,Order,5,M,2014/12/30,1,1,LittleSwan,6302,Washing Machine,2017/7/26,568743,792283,2017/6/12,Household Eletric Appliance,9.53385,2018/4/12
660807,362380,2018/4/12 14:00,Order,5,W,2014/1/16,6,1,Innisfree,4024,Facial Essence,2017/11/29,36502,496586,2017/4/25,Beauty Makeup,9.408314,2018/4/12
668990,352307,2018/4/12 14:07,Order,5,M,2014/11/19,1,4,Innisfree,6327,Face Cream,2016/1/6,204637,587229,2015/5/22,Beauty Makeup,9.453633,2018/4/12
1329975,346562,2018/4/12 14:17,Order,5,W,2015/6/13,5,4,Quanyou,2045,Sofa,2018/3/14,6690,22232,2016/5/5,Furniture,9.483377,2018/4/12
173461,96599,2018/4/12 16:04,Order,6,W,2017/12/17,6,5,Lipton,68,Tea,2017/4/3,95922,216386,2016/5/28,Food,9.680764,2018/4/12
1325787,187454,2018/4/12 16:10,Order,5,W,2017/3/1,1,1,Li-Ning,9603,Badminton,2016/3/19,78550,309377,2015/5/14,Outdoor Sports,9.448691,2018/4/12
549313,201689,2018/4/12 16:14,Order,4,W,2018/3/31,6,5,Lipton,1392,Tea,2018/3/13,548,4910,2018/1/22,Food,9.201374,2018/4/12
1088635,17923,2018/4/12 16:29,Order,5,W,2017/7/15,1,4,Supor,9489,Induction Cooker,2017/10/11,1280,105346,2015/12/21,Household Eletric Appliance,8.901361,2018/4/12
313955,282677,2018/4/12 16:56,Order,4,W,2016/4/30,5,5,Midea,8016,Air Conditioner,2016/12/4,25743,45555,2016/10/18,Household Eletric Appliance,9.90053,2018/4/12
172523,182244,2018/4/12 18:10,Order,2,M,2017/2/16,1,2,Other,1058,Coat,2015/5/14,105780,74570,2015/4/23,Clothes,9.012684,2018/4/12
557534,29077,2018/4/12 18:19,Order,2,M,2016/11/2,5,3,Other,2776,Cookie,2017/6/16,21464,23722,2016/6/25,Food,9.477105,2018/4/12
912238,368840,2018/4/12 18:36,Order,5,M,2015/4/3,6,1,Innisfree,2295,Facial Essence,2017/5/9,26836,27025,2016/4/28,Beauty Makeup,9.380339,2018/4/12
633099,11265,2018/4/12 18:54,Order,5,W,2015/9/3,1,1,Chando,1315,Face Cream,2017/11/24,330523,404590,2015/8/5,Beauty Makeup,9.470827,2018/4/12
760297,122407,2018/4/12 19:29,Order,5,M,2017/3/31,6,4,Chow Tai Fook,5263,Necklace,2017/12/8,4148,16866,2017/12/1,Jewellery Accessories,9.778524,2018/4/12
1242119,132761,2018/4/12 19:32,Order,6,M,2011/3/22,7,5,Other,7205,Coat,2015/6/11,214526,13433,2015/6/10,Clothes,9.257441,2018/4/12
425122,143909,2018/4/12 20:05,Order,5,M,2010/11/23,7,3,SEPTWOLVES,9428,Coat,2017/12/11,15815,11656,2015/2/6,Clothes,9.341247,2018/4/12
615915,347877,2018/4/12 20:23,Order,6,W,2014/8/27,7,4,Lipton,8111,Tea,2013/9/25,124511,159554,2013/6/28,Food,9.382478,2018/4/12
859454,361512,2018/4/12 21:16,Order,6,W,2012/1/29,5,4,Li-Ning,6241,Football,2016/3/6,202580,75466,2013/5/23,Outdoor Sports,9.602207,2018/4/12
1402721,58094,2018/4/15 13:46,Order,6,M,2010/5/3,7,4,Haier,9246,Refrigerator,2015/4/16,53703,131580,2015/3/17,Household Eletric Appliance,9.293981,2018/4/15
1523413,191332,2018/4/14 0:34,PageView,6,M,2010/4/11,7,4,Apple,5631,Tablet,2017/8/30,0,0,,Electronics,0,2018/4/14
1024654,21921,2018/4/8 9:09,PageView,1,M,2011/11/3,7,1,Other,9279,Phone,2017/8/31,0,0,,Electronics,0,2018/4/8
273125,38129,2018/4/11 18:47,PageView,6,W,2016/9/19,1,1,Huawei,8952,Phone,2017/4/18,0,0,,Electronics,0,2018/4/11
1540522,373413,2018/4/14 12:14,PageView,5,W,2010/1/6,5,3,Other,3802,Nut,2017/12/14,1464,2394,2017/9/29,Food,9.941102,2018/4/14
434075,137979,2018/4/8 9:31,PageView,5,W,2018/3/25,6,5,Midea,1030,Air Conditioner,2015/5/12,9973,80731,2015/5/11,Household Eletric Appliance,9.390067,2018/4/8
1191067,64236,2018/4/14 15:57,PageView,2,M,2014/12/7,7,1,Other,10227,Coat,2018/1/23,5049,20753,2014/3/27,Clothes,9.367127,2018/4/14
493291,226096,2018/4/14 22:23,PageView,6,M,2012/2/13,7,4,Other,5642,Milk,2015/11/24,4286,16913,2015/10/27,Food,9.586105,2018/4/14
601224,19015,2018/4/10 14:58,PageView,5,W,2015/11/11,5,2,Li-Ning,6241,Football,2016/5/26,202580,75466,2013/5/23,Outdoor Sports,9.602207,2018/4/10
216995,134,2018/4/8 23:43,PageView,1,M,2012/12/21,7,3,Danisa,6944,Cookie,2016/6/8,63969,85597,2014/10/31,Food,9.66568,2018/4/8
555161,325089,2018/4/10 14:17,PageView,5,W,2016/6/6,5,4,Olay,6378,Facial Essence,2018/1/5,13820,64548,2015/4/16,Beauty Makeup,9.229118,2018/4/10
522811,98600,2018/4/12 23:40,PageView,6,W,2012/8/21,7,3,Olay,10036,Lipstick,2016/3/22,205360,545675,2015/10/30,Beauty Makeup,9.345437,2018/4/12
855009,78458,2018/4/14 22:20,PageView,5,W,2018/3/6,6,5,Estee Lauder,4303,Foundation Make-up,2017/6/8,326523,752742,2015/4/9,Beauty Makeup,9.631294,2018/4/14
678508,251353,2018/4/8 21:39,PageView,5,W,2017/2/10,6,1,Chando,5133,Eye Shadow,2016/7/26,8668,102642,2016/7/21,Beauty Makeup,9.102004,2018/4/8
279187,96426,2018/4/8 18:32,PageView,6,M,2016/8/14,1,5,Kuka,4728,Sofa,2016/4/20,56858,257415,2016/2/29,Furniture,9.596693,2018/4/8
1418097,227634,2018/4/11 1:02,PageView,5,M,2012/5/20,7,1,Apple,9825,Phone,2010/12/1,0,0,,Electronics,0,2018/4/11
312181,257980,2018/4/12 21:23,PageView,4,M,2015/8/3,5,3,Other,7204,Facial Moisturizer,2015/8/3,111054,198661,2015/8/3,Beauty Makeup,9.746891,2018/4/12
1048974,306421,2018/4/13 10:24,PageView,5,W,2015/3/23,1,3,Loreal,1337,Face Cream,2018/1/6,62575,96433,2017/12/9,Beauty Makeup,9.789698,2018/4/13
831506,258492,2018/4/9 14:18,PageView,6,M,2013/10/30,5,3,Apple,4178,Phone,2014/5/19,0,0,,Electronics,0,2018/4/9
830238,168330,2018/4/14 10:36,PageView,6,M,2015/5/22,7,4,H&M,5011,Coat,2011/12/8,6201,101039,2013/5/30,Clothes,9.475106,2018/4/14
1314458,112377,2018/4/8 9:28,PageView,5,M,2012/1/31,7,1,HLA,2092,Coat,2016/10/12,217185,188674,2013/5/30,Clothes,9.616888,2018/4/8
